"layer","level","class","id","metric","value"
1,"patch",1,168951,"area",0.81
1,"patch",1,168952,"area",0.81
1,"patch",1,168953,"area",13.77
1,"patch",1,168954,"area",8.91
1,"patch",1,168955,"area",15.39
1,"patch",1,168956,"area",2.43
1,"patch",1,168957,"area",0.81
1,"patch",1,168958,"area",2.43
1,"patch",1,168959,"area",13.77
1,"patch",1,168960,"area",0.81
1,"patch",1,168961,"area",1.62
1,"patch",1,168962,"area",0.81
1,"patch",1,168963,"area",2.43
1,"patch",1,168964,"area",1.62
1,"patch",1,168965,"area",4.05
1,"patch",1,168966,"area",0.81
1,"patch",1,168967,"area",1.62
1,"patch",1,168968,"area",405.81
1,"patch",1,168969,"area",3.24
1,"patch",1,168970,"area",4.86
1,"patch",1,168971,"area",0.81
1,"patch",1,168972,"area",1.62
1,"patch",1,168973,"area",1.62
1,"patch",1,168974,"area",5.67
1,"patch",1,168975,"area",0.81
1,"patch",1,168976,"area",0.81
1,"patch",1,168977,"area",0.81
1,"patch",1,168978,"area",1.62
1,"patch",1,168979,"area",0.81
1,"patch",1,168980,"area",0.81
1,"patch",1,168981,"area",4.05
1,"patch",1,168982,"area",1.62
1,"patch",1,168983,"area",4.05
1,"patch",1,168984,"area",1.62
1,"patch",1,168985,"area",2.43
1,"patch",1,168986,"area",0.81
1,"patch",1,168987,"area",1.62
1,"patch",1,168988,"area",0.81
1,"patch",1,168989,"area",0.81
1,"patch",1,168990,"area",0.81
1,"patch",1,168991,"area",2.43
1,"patch",1,168992,"area",0.81
1,"patch",1,168993,"area",2.43
1,"patch",1,168994,"area",7.29
1,"patch",1,168995,"area",11.34
1,"patch",1,168996,"area",1.62
1,"patch",1,168997,"area",6.48
1,"patch",1,168998,"area",1.62
1,"patch",1,168999,"area",0.81
1,"patch",1,169000,"area",0.81
1,"patch",1,169001,"area",3.24
1,"patch",1,169002,"area",2.43
1,"patch",1,169003,"area",4.86
1,"patch",1,169004,"area",0.81
1,"patch",1,169005,"area",0.81
1,"patch",1,169006,"area",0.81
1,"patch",1,169007,"area",4.05
1,"patch",1,169008,"area",8.1
1,"patch",1,169009,"area",2.43
1,"patch",1,169010,"area",0.81
1,"patch",1,169011,"area",5.67
1,"patch",1,169012,"area",3.24
1,"patch",1,169013,"area",3.24
1,"patch",1,169014,"area",1.62
1,"patch",1,169015,"area",8.91
1,"patch",1,169016,"area",0.81
1,"patch",1,169017,"area",1.62
1,"patch",1,169018,"area",1.62
1,"patch",1,169019,"area",0.81
1,"patch",1,169020,"area",0.81
1,"patch",1,169021,"area",0.81
1,"patch",1,169022,"area",4.86
1,"patch",1,169023,"area",2.43
1,"patch",1,169024,"area",25.11
1,"patch",1,169025,"area",0.81
1,"patch",1,169026,"area",3.24
1,"patch",1,169027,"area",0.81
1,"patch",1,169028,"area",10.53
1,"patch",1,169029,"area",1.62
1,"patch",1,169030,"area",3.24
1,"patch",1,169031,"area",0.81
1,"patch",1,169032,"area",0.81
1,"patch",1,169033,"area",0.81
1,"patch",1,169034,"area",1.62
1,"patch",1,169035,"area",16.2
1,"patch",1,169036,"area",0.81
1,"patch",1,169037,"area",0.81
1,"patch",1,169038,"area",1.62
1,"patch",1,169039,"area",8.91
1,"patch",1,169040,"area",2.43
1,"patch",1,169041,"area",0.81
1,"patch",1,169042,"area",16.2
1,"patch",1,169043,"area",0.81
1,"patch",1,169044,"area",2.43
1,"patch",1,169045,"area",0.81
1,"patch",1,169046,"area",0.81
1,"patch",1,169047,"area",0.81
1,"patch",1,169048,"area",1.62
1,"patch",1,169049,"area",0.81
1,"patch",1,169050,"area",1.62
1,"patch",1,169051,"area",1.62
1,"patch",1,169052,"area",1.62
1,"patch",1,169053,"area",0.81
1,"patch",1,169054,"area",2.43
1,"patch",1,169055,"area",4.86
1,"patch",1,169056,"area",2.43
1,"patch",1,169057,"area",8.1
1,"patch",1,169058,"area",0.81
1,"patch",1,169059,"area",42.93
1,"patch",1,169060,"area",335.34
1,"patch",1,169061,"area",1.62
1,"patch",1,169062,"area",17.82
1,"patch",1,169063,"area",7.29
1,"patch",1,169064,"area",2.43
1,"patch",1,169065,"area",0.81
1,"patch",1,169066,"area",0.81
1,"patch",1,169067,"area",1.62
1,"patch",1,169068,"area",6.48
1,"patch",1,169069,"area",0.81
1,"patch",1,169070,"area",2.43
1,"patch",1,169071,"area",0.81
1,"patch",1,169072,"area",1.62
1,"patch",1,169073,"area",0.81
1,"patch",1,169074,"area",1.62
1,"patch",1,169075,"area",0.81
1,"patch",1,169076,"area",0.81
1,"patch",1,169077,"area",3.24
1,"patch",1,169078,"area",0.81
1,"patch",1,169079,"area",0.81
1,"patch",1,169080,"area",4.05
1,"patch",1,169081,"area",4.05
1,"patch",1,169082,"area",467.37
1,"patch",1,169083,"area",40.5
1,"patch",1,169084,"area",226.8
1,"patch",1,169085,"area",0.81
1,"patch",1,169086,"area",2.43
1,"patch",1,169087,"area",4.05
1,"patch",1,169088,"area",1.62
1,"patch",1,169089,"area",21.06
1,"patch",1,169090,"area",0.81
1,"patch",1,169091,"area",1.62
1,"patch",1,169092,"area",0.81
1,"patch",1,169093,"area",0.81
1,"patch",1,169094,"area",0.81
1,"patch",1,169095,"area",89.91
1,"patch",1,169096,"area",0.81
1,"patch",1,169097,"area",0.81
1,"patch",1,169098,"area",0.81
1,"patch",1,169099,"area",0.81
1,"patch",1,169100,"area",1.62
1,"patch",1,169101,"area",13.77
1,"patch",1,169102,"area",1.62
1,"patch",1,169103,"area",0.81
1,"patch",1,169104,"area",0.81
1,"patch",1,169105,"area",0.81
1,"patch",1,169106,"area",0.81
1,"patch",1,169107,"area",21.87
1,"patch",1,169108,"area",1.62
1,"patch",1,169109,"area",4.86
1,"patch",1,169110,"area",1.62
1,"patch",1,169111,"area",0.81
1,"patch",1,169112,"area",0.81
1,"patch",1,169113,"area",2.43
1,"patch",1,169114,"area",3.24
1,"patch",1,169115,"area",0.81
1,"patch",1,169116,"area",0.81
1,"patch",1,169117,"area",0.81
1,"patch",1,169118,"area",16.2
1,"patch",1,169119,"area",1.62
1,"patch",1,169120,"area",0.81
1,"patch",1,169121,"area",0.81
1,"patch",1,169122,"area",3.24
1,"patch",1,169123,"area",0.81
1,"patch",1,169124,"area",0.81
1,"patch",1,169125,"area",0.81
1,"patch",1,169126,"area",0.81
1,"patch",1,169127,"area",0.81
1,"patch",1,169128,"area",6.48
1,"patch",1,169129,"area",4.05
1,"patch",1,169130,"area",0.81
1,"patch",1,169131,"area",46.98
1,"patch",1,169132,"area",1.62
1,"patch",1,169133,"area",0.81
1,"patch",1,169134,"area",0.81
1,"patch",1,169135,"area",5.67
1,"patch",1,169136,"area",1.62
1,"patch",1,169137,"area",1.62
1,"patch",1,169138,"area",4.86
1,"patch",1,169139,"area",5.67
1,"patch",1,169140,"area",0.81
1,"patch",1,169141,"area",2.43
1,"patch",1,169142,"area",4.86
1,"patch",1,169143,"area",1.62
1,"patch",1,169144,"area",6.48
1,"patch",1,169145,"area",3.24
1,"patch",1,169146,"area",0.81
1,"patch",1,169147,"area",0.81
1,"patch",1,169148,"area",21.87
1,"patch",1,169149,"area",2.43
1,"patch",1,169150,"area",1.62
1,"patch",1,169151,"area",3.24
1,"patch",1,169152,"area",0.81
1,"patch",1,169153,"area",0.81
1,"patch",1,169154,"area",1.62
1,"patch",1,169155,"area",140.94
1,"patch",1,169156,"area",0.81
1,"patch",1,169157,"area",3.24
1,"patch",1,169158,"area",1.62
1,"patch",1,169159,"area",4.05
1,"patch",1,169160,"area",2.43
1,"patch",1,169161,"area",3.24
1,"patch",1,169162,"area",0.81
1,"patch",1,169163,"area",0.81
1,"patch",1,169164,"area",127.98
1,"patch",1,169165,"area",4.86
1,"patch",1,169166,"area",0.81
1,"patch",1,169167,"area",7.29
1,"patch",1,169168,"area",1.62
1,"patch",1,169169,"area",0.81
1,"patch",1,169170,"area",102.06
1,"patch",1,169171,"area",0.81
1,"patch",1,169172,"area",0.81
1,"patch",1,169173,"area",1.62
1,"patch",1,169174,"area",0.81
1,"patch",1,169175,"area",3.24
1,"patch",1,169176,"area",1.62
1,"patch",1,169177,"area",1.62
1,"patch",1,169178,"area",0.81
1,"patch",1,169179,"area",3.24
1,"patch",1,169180,"area",2.43
1,"patch",1,169181,"area",0.81
1,"patch",1,169182,"area",3.24
1,"patch",1,169183,"area",0.81
1,"patch",1,169184,"area",8.1
1,"patch",1,169185,"area",0.81
1,"patch",1,169186,"area",7.29
1,"patch",1,169187,"area",0.81
1,"patch",1,169188,"area",13.77
1,"patch",1,169189,"area",0.81
1,"patch",1,169190,"area",0.81
1,"patch",1,169191,"area",2.43
1,"patch",1,169192,"area",2.43
1,"patch",1,169193,"area",8.1
1,"patch",1,169194,"area",48.6
1,"patch",1,169195,"area",0.81
1,"patch",1,169196,"area",0.81
1,"patch",1,169197,"area",3.24
1,"patch",1,169198,"area",55.08
1,"patch",1,169199,"area",3.24
1,"patch",1,169200,"area",0.81
1,"patch",1,169201,"area",9.72
1,"patch",1,169202,"area",2.43
1,"patch",1,169203,"area",1.62
1,"patch",1,169204,"area",0.81
1,"patch",1,169205,"area",3.24
1,"patch",1,169206,"area",2.43
1,"patch",1,169207,"area",1.62
1,"patch",1,169208,"area",1.62
1,"patch",1,169209,"area",0.81
1,"patch",1,169210,"area",1.62
1,"patch",1,169211,"area",0.81
1,"patch",1,169212,"area",1.62
1,"patch",1,169213,"area",0.81
1,"patch",1,169214,"area",0.81
1,"patch",1,169215,"area",2.43
1,"patch",1,169216,"area",2.43
1,"patch",1,169217,"area",2.43
1,"patch",1,169218,"area",2.43
1,"patch",1,169219,"area",4.86
1,"patch",1,169220,"area",0.81
1,"patch",1,169221,"area",0.81
1,"patch",1,169222,"area",3.24
1,"patch",1,169223,"area",0.81
1,"patch",1,169224,"area",1.62
1,"patch",1,169225,"area",0.81
1,"patch",1,169226,"area",2.43
1,"patch",1,169227,"area",0.81
1,"patch",1,169228,"area",7.29
1,"patch",1,169229,"area",4.05
1,"patch",1,169230,"area",0.81
1,"patch",1,169231,"area",0.81
1,"patch",1,169232,"area",4.05
1,"patch",1,169233,"area",7.29
1,"patch",1,169234,"area",1.62
1,"patch",1,169235,"area",0.81
1,"patch",1,169236,"area",4.05
1,"patch",1,169237,"area",2.43
1,"patch",1,169238,"area",0.81
1,"patch",1,169239,"area",0.81
1,"patch",1,169240,"area",1.62
1,"patch",1,169241,"area",1.62
1,"patch",1,169242,"area",1.62
1,"patch",1,169243,"area",11.34
1,"patch",1,169244,"area",4.05
1,"patch",1,169245,"area",4.86
1,"patch",1,169246,"area",1.62
1,"patch",1,169247,"area",0.81
1,"patch",1,169248,"area",0.81
1,"patch",1,169249,"area",1.62
1,"patch",1,169250,"area",0.81
1,"patch",1,169251,"area",0.81
1,"patch",1,169252,"area",6.48
1,"patch",1,169253,"area",0.81
1,"patch",1,169254,"area",1.62
1,"patch",1,169255,"area",7.29
1,"patch",1,169256,"area",0.81
1,"patch",1,169257,"area",3.24
1,"patch",1,169258,"area",0.81
1,"patch",1,169259,"area",0.81
1,"patch",1,169260,"area",0.81
1,"patch",1,169261,"area",12.15
1,"patch",1,169262,"area",0.81
1,"patch",1,169263,"area",32.4
1,"patch",1,169264,"area",0.81
1,"patch",1,169265,"area",61.56
1,"patch",1,169266,"area",4.86
1,"patch",1,169267,"area",0.81
1,"patch",1,169268,"area",79.38
1,"patch",1,169269,"area",2.43
1,"patch",1,169270,"area",1.62
1,"patch",1,169271,"area",1.62
1,"patch",1,169272,"area",0.81
1,"patch",1,169273,"area",16.2
1,"patch",1,169274,"area",2.43
1,"patch",1,169275,"area",0.81
1,"patch",1,169276,"area",0.81
1,"patch",1,169277,"area",2.43
1,"patch",1,169278,"area",3.24
1,"patch",1,169279,"area",1.62
1,"patch",1,169280,"area",0.81
1,"patch",1,169281,"area",4.86
1,"patch",1,169282,"area",0.81
1,"patch",1,169283,"area",4.05
1,"patch",1,169284,"area",4.86
1,"patch",1,169285,"area",8.91
1,"patch",1,169286,"area",1.62
1,"patch",1,169287,"area",15.39
1,"patch",1,169288,"area",724.95
1,"patch",1,169289,"area",0.81
1,"patch",1,169290,"area",0.81
1,"patch",1,169291,"area",1.62
1,"patch",1,169292,"area",0.81
1,"patch",1,169293,"area",1.62
1,"patch",1,169294,"area",1.62
1,"patch",1,169295,"area",8.91
1,"patch",1,169296,"area",17.82
1,"patch",1,169297,"area",0.81
1,"patch",1,169298,"area",0.81
1,"patch",1,169299,"area",41.31
1,"patch",1,169300,"area",1.62
1,"patch",1,169301,"area",0.81
1,"patch",1,169302,"area",1.62
1,"patch",1,169303,"area",0.81
1,"patch",1,169304,"area",0.81
1,"patch",1,169305,"area",7.29
1,"patch",1,169306,"area",0.81
1,"patch",1,169307,"area",0.81
1,"patch",1,169308,"area",0.81
1,"patch",1,169309,"area",1.62
1,"patch",1,169310,"area",0.81
1,"patch",1,169311,"area",1.62
1,"patch",1,169312,"area",0.81
1,"patch",1,169313,"area",2.43
1,"patch",1,169314,"area",0.81
1,"patch",1,169315,"area",2.43
1,"patch",1,169316,"area",1.62
1,"patch",1,169317,"area",4.86
1,"patch",1,169318,"area",0.81
1,"patch",1,169319,"area",4.05
1,"patch",1,169320,"area",2.43
1,"patch",1,169321,"area",0.81
1,"patch",1,169322,"area",1.62
1,"patch",1,169323,"area",4.86
1,"patch",1,169324,"area",0.81
1,"patch",1,169325,"area",0.81
1,"patch",1,169326,"area",4.05
1,"patch",1,169327,"area",0.81
1,"patch",1,169328,"area",5.67
1,"patch",1,169329,"area",1.62
1,"patch",1,169330,"area",0.81
1,"patch",1,169331,"area",45.36
1,"patch",1,169332,"area",0.81
1,"patch",1,169333,"area",1.62
1,"patch",1,169334,"area",2.43
1,"patch",1,169335,"area",0.81
1,"patch",1,169336,"area",4.05
1,"patch",1,169337,"area",0.81
1,"patch",1,169338,"area",1.62
1,"patch",1,169339,"area",0.81
1,"patch",1,169340,"area",8.91
1,"patch",1,169341,"area",3.24
1,"patch",1,169342,"area",8.1
1,"patch",1,169343,"area",0.81
1,"patch",1,169344,"area",1.62
1,"patch",1,169345,"area",0.81
1,"patch",1,169346,"area",1.62
1,"patch",1,169347,"area",0.81
1,"patch",1,169348,"area",2.43
1,"patch",1,169349,"area",21.87
1,"patch",1,169350,"area",51.03
1,"patch",1,169351,"area",1.62
1,"patch",1,169352,"area",0.81
1,"patch",1,169353,"area",0.81
1,"patch",1,169354,"area",7.29
1,"patch",1,169355,"area",1.62
1,"patch",1,169356,"area",1.62
1,"patch",1,169357,"area",4.86
1,"patch",1,169358,"area",7.29
1,"patch",1,169359,"area",1.62
1,"patch",1,169360,"area",5.67
1,"patch",1,169361,"area",1.62
1,"patch",1,169362,"area",0.81
1,"patch",1,169363,"area",2.43
1,"patch",1,169364,"area",4.05
1,"patch",1,169365,"area",0.81
1,"patch",1,169366,"area",4.05
1,"patch",1,169367,"area",0.81
1,"patch",1,169368,"area",3.24
1,"patch",1,169369,"area",1.62
1,"patch",1,169370,"area",0.81
1,"patch",1,169371,"area",1.62
1,"patch",1,169372,"area",1.62
1,"patch",1,169373,"area",0.81
1,"patch",1,169374,"area",1.62
1,"patch",1,169375,"area",1.62
1,"patch",1,169376,"area",4.86
1,"patch",1,169377,"area",3.24
1,"patch",1,169378,"area",0.81
1,"patch",1,169379,"area",19.44
1,"patch",1,169380,"area",1.62
1,"patch",1,169381,"area",1.62
1,"patch",1,169382,"area",0.81
1,"patch",1,169383,"area",0.81
1,"patch",1,169384,"area",48.6
1,"patch",1,169385,"area",0.81
1,"patch",1,169386,"area",0.81
1,"patch",1,169387,"area",0.81
1,"patch",1,169388,"area",9.72
1,"patch",1,169389,"area",0.81
1,"patch",1,169390,"area",1.62
1,"patch",1,169391,"area",0.81
1,"patch",1,169392,"area",1.62
1,"patch",1,169393,"area",0.81
1,"patch",1,169394,"area",1.62
1,"patch",1,169395,"area",1.62
1,"patch",1,169396,"area",0.81
1,"patch",1,169397,"area",2.43
1,"patch",1,169398,"area",0.81
1,"patch",1,169399,"area",0.81
1,"patch",1,169400,"area",3.24
1,"patch",1,169401,"area",1.62
1,"patch",1,169402,"area",2.43
1,"patch",1,169403,"area",1.62
1,"patch",1,169404,"area",1.62
1,"patch",1,169405,"area",7.29
1,"patch",1,169406,"area",0.81
1,"patch",1,169407,"area",0.81
1,"patch",1,169408,"area",1.62
1,"patch",1,169409,"area",3.24
1,"patch",1,169410,"area",4.05
1,"patch",1,169411,"area",1.62
1,"patch",1,169412,"area",1.62
1,"patch",1,169413,"area",0.81
1,"patch",1,169414,"area",1.62
1,"patch",1,169415,"area",4.86
1,"patch",1,169416,"area",8.91
1,"patch",1,169417,"area",36.45
1,"patch",1,169418,"area",0.81
1,"patch",1,169419,"area",2.43
1,"patch",1,169420,"area",9.72
1,"patch",1,169421,"area",52.65
1,"patch",1,169422,"area",1.62
1,"patch",1,169423,"area",1.62
1,"patch",1,169424,"area",5.67
1,"patch",1,169425,"area",0.81
1,"patch",1,169426,"area",1.62
1,"patch",1,169427,"area",1.62
1,"patch",1,169428,"area",3.24
1,"patch",1,169429,"area",0.81
1,"patch",1,169430,"area",2.43
1,"patch",1,169431,"area",3.24
1,"patch",1,169432,"area",1.62
1,"patch",1,169433,"area",3.24
1,"patch",1,169434,"area",0.81
1,"patch",1,169435,"area",1.62
1,"patch",1,169436,"area",3.24
1,"patch",1,169437,"area",11.34
1,"patch",1,169438,"area",1.62
1,"patch",1,169439,"area",0.81
1,"patch",1,169440,"area",2.43
1,"patch",1,169441,"area",1.62
1,"patch",1,169442,"area",0.81
1,"patch",1,169443,"area",4.86
1,"patch",1,169444,"area",2.43
1,"patch",1,169445,"area",0.81
1,"patch",1,169446,"area",5.67
1,"patch",1,169447,"area",0.81
1,"patch",1,169448,"area",0.81
1,"patch",1,169449,"area",0.81
1,"patch",1,169450,"area",3.24
1,"patch",1,169451,"area",18.63
1,"patch",1,169452,"area",9.72
1,"patch",1,169453,"area",0.81
1,"patch",1,169454,"area",0.81
1,"patch",1,169455,"area",4.05
1,"patch",1,169456,"area",0.81
1,"patch",1,169457,"area",0.81
1,"patch",1,169458,"area",4.05
1,"patch",1,169459,"area",5.67
1,"patch",1,169460,"area",0.81
1,"patch",1,169461,"area",0.81
1,"patch",1,169462,"area",1.62
1,"patch",1,169463,"area",0.81
1,"patch",1,169464,"area",0.81
1,"patch",1,169465,"area",2.43
1,"patch",1,169466,"area",0.81
1,"patch",1,169467,"area",0.81
1,"patch",1,169468,"area",0.81
1,"patch",1,169469,"area",1.62
1,"patch",1,169470,"area",0.81
1,"patch",1,169471,"area",0.81
1,"patch",1,169472,"area",3.24
1,"patch",1,169473,"area",0.81
1,"patch",1,169474,"area",4.86
1,"patch",1,169475,"area",0.81
1,"patch",1,169476,"area",0.81
1,"patch",1,169477,"area",0.81
1,"patch",1,169478,"area",0.81
1,"patch",1,169479,"area",0.81
1,"patch",1,169480,"area",2.43
1,"patch",1,169481,"area",4.05
1,"patch",1,169482,"area",0.81
1,"patch",1,169483,"area",0.81
1,"patch",1,169484,"area",3.24
1,"patch",1,169485,"area",6.48
1,"patch",1,169486,"area",4.86
1,"patch",1,169487,"area",1.62
1,"patch",1,169488,"area",0.81
1,"patch",1,169489,"area",4.05
1,"patch",1,169490,"area",5.67
1,"patch",1,169491,"area",1.62
1,"patch",1,169492,"area",0.81
1,"patch",1,169493,"area",0.81
1,"patch",1,169494,"area",0.81
1,"patch",1,169495,"area",4.05
1,"patch",1,169496,"area",0.81
1,"patch",1,169497,"area",0.81
1,"patch",1,169498,"area",0.81
1,"patch",1,169499,"area",1.62
1,"patch",1,169500,"area",2.43
1,"patch",1,169501,"area",0.81
1,"patch",1,169502,"area",3.24
1,"patch",1,169503,"area",0.81
1,"patch",1,169504,"area",1.62
1,"patch",1,169505,"area",0.81
1,"patch",1,169506,"area",2.43
1,"patch",1,169507,"area",0.81
1,"patch",1,169508,"area",0.81
1,"patch",1,169509,"area",2.43
1,"patch",1,169510,"area",0.81
1,"patch",1,169511,"area",0.81
1,"patch",1,169512,"area",1.62
1,"patch",1,169513,"area",0.81
1,"patch",1,169514,"area",0.81
1,"patch",1,169515,"area",2.43
1,"patch",1,169516,"area",1.62
1,"patch",1,169517,"area",5.67
1,"patch",1,169518,"area",0.81
1,"patch",1,169519,"area",4.86
1,"patch",1,169520,"area",0.81
1,"patch",1,169521,"area",1.62
1,"patch",1,169522,"area",0.81
1,"patch",1,169523,"area",0.81
1,"patch",1,169524,"area",0.81
1,"patch",1,169525,"area",1.62
1,"patch",1,169526,"area",0.81
1,"patch",1,169527,"area",3.24
1,"patch",1,169528,"area",1.62
1,"patch",1,169529,"area",0.81
1,"patch",1,169530,"area",3.24
1,"patch",1,169531,"area",5.67
1,"patch",1,169532,"area",0.81
1,"patch",1,169533,"area",3.24
1,"patch",1,169534,"area",1.62
1,"patch",1,169535,"area",1.62
1,"patch",1,169536,"area",4.86
1,"patch",1,169537,"area",2.43
1,"patch",1,169538,"area",7.29
1,"patch",1,169539,"area",8.91
1,"patch",1,169540,"area",0.81
1,"patch",1,169541,"area",627.75
1,"patch",1,169542,"area",3.24
1,"patch",1,169543,"area",102.06
1,"patch",1,169544,"area",1.62
1,"patch",1,169545,"area",3.24
1,"patch",1,169546,"area",0.81
1,"patch",1,169547,"area",0.81
1,"patch",1,169548,"area",13.77
1,"patch",1,169549,"area",9.72
1,"patch",1,169550,"area",0.81
1,"patch",1,169551,"area",0.81
1,"patch",1,169552,"area",0.81
1,"patch",1,169553,"area",2.43
1,"patch",1,169554,"area",13.77
1,"patch",1,169555,"area",2.43
1,"patch",1,169556,"area",12.15
1,"patch",1,169557,"area",2.43
1,"patch",1,169558,"area",1.62
1,"patch",1,169559,"area",1.62
1,"patch",1,169560,"area",0.81
1,"patch",1,169561,"area",2.43
1,"patch",1,169562,"area",2.43
1,"patch",1,169563,"area",10.53
1,"patch",1,169564,"area",0.81
1,"patch",1,169565,"area",0.81
1,"patch",1,169566,"area",0.81
1,"patch",1,169567,"area",0.81
1,"patch",1,169568,"area",6.48
1,"patch",1,169569,"area",5.67
1,"patch",1,169570,"area",0.81
1,"patch",1,169571,"area",9.72
1,"patch",1,169572,"area",1.62
1,"patch",1,169573,"area",0.81
1,"patch",1,169574,"area",0.81
1,"patch",1,169575,"area",2.43
1,"patch",1,169576,"area",5.67
1,"patch",1,169577,"area",0.81
1,"patch",1,169578,"area",1.62
1,"patch",1,169579,"area",0.81
1,"patch",1,169580,"area",1.62
1,"patch",1,169581,"area",2.43
1,"patch",1,169582,"area",3.24
1,"patch",1,169583,"area",0.81
1,"patch",1,169584,"area",0.81
1,"patch",1,169585,"area",0.81
1,"patch",1,169586,"area",0.81
1,"patch",1,169587,"area",0.81
1,"patch",1,169588,"area",0.81
1,"patch",1,169589,"area",4.86
1,"patch",1,169590,"area",2.43
1,"patch",1,169591,"area",5.67
1,"patch",1,169592,"area",4.05
1,"patch",1,169593,"area",0.81
1,"patch",1,169594,"area",2.43
1,"patch",1,169595,"area",1.62
1,"patch",1,169596,"area",11.34
1,"patch",1,169597,"area",18.63
1,"patch",1,169598,"area",8.1
1,"patch",1,169599,"area",4.86
1,"patch",1,169600,"area",0.81
1,"patch",1,169601,"area",1.62
1,"patch",1,169602,"area",1.62
1,"patch",1,169603,"area",1.62
1,"patch",1,169604,"area",0.81
1,"patch",1,169605,"area",0.81
1,"patch",1,169606,"area",1.62
1,"patch",1,169607,"area",10.53
1,"patch",1,169608,"area",2.43
1,"patch",1,169609,"area",2.43
1,"patch",1,169610,"area",1.62
1,"patch",1,169611,"area",34.83
1,"patch",1,169612,"area",0.81
1,"patch",1,169613,"area",0.81
1,"patch",1,169614,"area",0.81
1,"patch",1,169615,"area",0.81
1,"patch",1,169616,"area",0.81
1,"patch",1,169617,"area",8.1
1,"patch",1,169618,"area",0.81
1,"patch",1,169619,"area",2.43
1,"patch",1,169620,"area",0.81
1,"patch",1,169621,"area",2.43
1,"patch",1,169622,"area",0.81
1,"patch",1,169623,"area",0.81
1,"patch",1,169624,"area",0.81
1,"patch",1,169625,"area",4.86
1,"patch",1,169626,"area",0.81
1,"patch",1,169627,"area",8.1
1,"patch",1,169628,"area",0.81
1,"patch",1,169629,"area",1.62
1,"patch",1,169630,"area",2.43
1,"patch",1,169631,"area",0.81
1,"patch",1,169632,"area",2.43
1,"patch",1,169633,"area",0.81
1,"patch",1,169634,"area",0.81
1,"patch",1,169635,"area",0.81
1,"patch",1,169636,"area",5.67
1,"patch",1,169637,"area",0.81
1,"patch",1,169638,"area",2.43
1,"patch",1,169639,"area",3.24
1,"patch",1,169640,"area",1.62
1,"patch",1,169641,"area",2.43
1,"patch",1,169642,"area",1.62
1,"patch",1,169643,"area",1.62
1,"patch",1,169644,"area",12.15
1,"patch",1,169645,"area",0.81
1,"patch",1,169646,"area",0.81
1,"patch",1,169647,"area",0.81
1,"patch",1,169648,"area",0.81
1,"patch",1,169649,"area",2.43
1,"patch",1,169650,"area",0.81
1,"patch",1,169651,"area",8.1
1,"patch",1,169652,"area",8.1
1,"patch",1,169653,"area",0.81
1,"patch",1,169654,"area",0.81
1,"patch",1,169655,"area",1.62
1,"patch",1,169656,"area",0.81
1,"patch",1,169657,"area",8.91
1,"patch",1,169658,"area",0.81
1,"patch",1,169659,"area",1.62
1,"patch",1,169660,"area",0.81
1,"patch",1,169661,"area",0.81
1,"patch",1,169662,"area",1.62
1,"patch",1,169663,"area",1.62
1,"patch",1,169664,"area",1.62
1,"patch",1,169665,"area",0.81
1,"patch",1,169666,"area",0.81
1,"patch",1,169667,"area",1.62
1,"patch",1,169668,"area",4.05
1,"patch",1,169669,"area",0.81
1,"patch",1,169670,"area",1.62
1,"patch",1,169671,"area",0.81
1,"patch",1,169672,"area",3.24
1,"patch",1,169673,"area",3.24
1,"patch",1,169674,"area",0.81
1,"patch",1,169675,"area",2.43
1,"patch",1,169676,"area",5.67
1,"patch",1,169677,"area",0.81
1,"patch",1,169678,"area",1.62
1,"patch",1,169679,"area",2.43
1,"patch",1,169680,"area",0.81
1,"patch",1,169681,"area",1.62
1,"patch",1,169682,"area",6.48
1,"patch",1,169683,"area",0.81
1,"patch",1,169684,"area",1.62
1,"patch",1,169685,"area",1.62
1,"patch",1,169686,"area",3.24
1,"patch",1,169687,"area",0.81
1,"patch",1,169688,"area",4.05
1,"patch",1,169689,"area",34.83
1,"patch",1,169690,"area",3.24
1,"patch",1,169691,"area",1.62
1,"patch",1,169692,"area",4.05
1,"patch",1,169693,"area",0.81
1,"patch",1,169694,"area",0.81
1,"patch",1,169695,"area",0.81
1,"patch",1,169696,"area",0.81
1,"patch",1,169697,"area",4.86
1,"patch",1,169698,"area",5.67
1,"patch",1,169699,"area",0.81
1,"patch",1,169700,"area",0.81
1,"patch",1,169701,"area",1.62
1,"patch",1,169702,"area",0.81
1,"patch",1,169703,"area",290.79
1,"patch",1,169704,"area",2.43
1,"patch",1,169705,"area",1.62
1,"patch",1,169706,"area",1.62
1,"patch",1,169707,"area",8.91
1,"patch",1,169708,"area",4.05
1,"patch",1,169709,"area",11.34
1,"patch",1,169710,"area",0.81
1,"patch",1,169711,"area",1.62
1,"patch",1,169712,"area",12.96
1,"patch",1,169713,"area",1.62
1,"patch",1,169714,"area",4.86
1,"patch",1,169715,"area",0.81
1,"patch",1,169716,"area",3.24
1,"patch",1,169717,"area",0.81
1,"patch",1,169718,"area",21.06
1,"patch",1,169719,"area",0.81
1,"patch",1,169720,"area",0.81
1,"patch",1,169721,"area",1.62
1,"patch",1,169722,"area",13.77
1,"patch",1,169723,"area",1.62
1,"patch",1,169724,"area",6.48
1,"patch",1,169725,"area",0.81
1,"patch",1,169726,"area",7.29
